timestamp,datetime,mid_price,volatility,kappa,A,gamma,optimal_spread_bps,bid_spread_bps,ask_spread_bps,bid_price,ask_price,reservation_price
1763893182830,N/A,2804.050,0.000046,4.51,0.01,0.10,12.48,6.24,6.24,2802.30,2805.80,2804.05
1763893242932,N/A,2803.750,0.000046,4.50,0.01,0.10,12.26,6.13,6.13,2802.03,2805.47,2803.75
1763893303030,N/A,2802.950,0.000047,4.51,0.01,0.10,12.55,6.27,6.27,2801.19,2804.71,2802.95
1763893363034,N/A,2806.350,0.000047,4.49,0.01,0.10,12.82,6.41,6.41,2804.55,2808.15,2806.35
1763893423128,N/A,2806.050,0.000047,4.57,0.01,0.10,12.61,6.30,6.30,2804.28,2807.82,2806.05
1763893483128,N/A,2807.550,0.000047,4.36,0.01,0.10,12.68,6.34,6.34,2805.77,2809.33,2807.55
1763893543133,N/A,2810.850,0.000047,3.39,0.01,0.10,13.30,6.65,6.65,2808.98,2812.72,2810.85
1763893603138,N/A,2810.050,0.000047,3.41,0.01,0.10,13.23,6.61,6.61,2808.19,2811.91,2810.05
1763893663231,N/A,2809.0,0.000047,3.34,0.00,0.10,13.17,6.58,6.58,2807.15,2810.85,2809.00
1763893723231,N/A,2806.650,0.000047,3.39,0.01,0.10,13.39,6.69,6.69,2804.77,2808.53,2806.65
1763893783331,N/A,2806.450,0.000047,3.45,0.01,0.10,13.46,6.73,6.73,2804.56,2808.34,2806.45
1763893843431,N/A,2804.350,0.000047,3.51,0.01,0.10,13.40,6.70,6.70,2802.47,2806.23,2804.35
1763893903431,N/A,2804.950,0.000047,3.44,0.01,0.10,13.26,6.63,6.63,2803.09,2806.81,2804.95
1763893963531,N/A,2803.850,0.000047,3.44,0.01,0.10,13.33,6.66,6.66,2801.98,2805.72,2803.85
1763894023629,N/A,2805.350,0.000047,3.42,0.01,0.10,13.33,6.66,6.66,2803.48,2807.22,2805.35
1763894083728,N/A,2805.150,0.000047,3.42,0.01,0.10,13.26,6.63,6.63,2803.29,2807.01,2805.15
1763894143728,N/A,2804.050,0.000047,3.40,0.01,0.10,13.40,6.70,6.70,2802.17,2805.93,2804.05
1763894203829,N/A,2804.350,0.000048,3.39,0.00,0.10,13.55,6.77,6.77,2802.45,2806.25,2804.35
1763894263928,N/A,2804.550,0.000047,3.31,0.00,0.10,13.26,6.63,6.63,2802.69,2806.41,2804.55
1763894323928,N/A,2806.650,0.000046,3.20,0.00,0.10,13.04,6.52,6.52,2804.82,2808.48,2806.65
1763894383928,N/A,2808.350,0.000047,3.19,0.00,0.10,13.17,6.58,6.58,2806.50,2810.20,2808.35
1763894443928,N/A,2809.250,0.000047,3.19,0.00,0.10,13.38,6.69,6.69,2807.37,2811.13,2809.25
1763894503928,N/A,2809.050,0.000045,3.12,0.00,0.10,12.45,6.22,6.22,2807.30,2810.80,2809.05
1763894564028,N/A,2809.450,0.000043,3.08,0.00,0.10,11.60,5.80,5.80,2807.82,2811.08,2809.45
1763894624029,N/A,2811.150,0.000043,3.08,0.00,0.10,11.59,5.79,5.79,2809.52,2812.78,2811.15
1763894684131,N/A,2809.650,0.000043,3.08,0.00,0.10,11.67,5.83,5.83,2808.01,2811.29,2809.65
1763894744227,N/A,2810.350,0.000043,3.08,0.00,0.10,11.59,5.79,5.79,2808.72,2811.98,2810.35
1763894804234,N/A,2811.150,0.000043,3.08,0.00,0.10,11.73,5.86,5.86,2809.50,2812.80,2811.15
1763894864329,N/A,2811.150,0.000043,3.08,0.00,0.10,11.73,5.86,5.86,2809.50,2812.80,2811.15
1763894924330,N/A,2811.050,0.000043,3.08,0.00,0.10,11.66,5.83,5.83,2809.41,2812.69,2811.05
1763894984428,N/A,2810.950,0.000043,2.97,0.00,0.10,11.81,5.90,5.90,2809.29,2812.61,2810.95
1763895044528,N/A,2810.950,0.000043,2.97,0.00,0.10,11.66,5.83,5.83,2809.31,2812.59,2810.95
1763895104528,N/A,2809.650,0.000043,3.09,0.00,0.10,11.60,5.80,5.80,2808.02,2811.28,2809.65
1763895164528,N/A,2809.050,0.000043,3.11,0.00,0.10,11.53,5.76,5.76,2807.43,2810.67,2809.05
1763895224531,N/A,2811.250,0.000043,3.11,0.00,0.10,11.59,5.79,5.79,2809.62,2812.88,2811.25
1763895284628,N/A,2812.150,0.000043,3.10,0.00,0.10,11.73,5.86,5.86,2810.50,2813.80,2812.15
1763895344631,N/A,2809.950,0.000043,3.10,0.00,0.10,11.81,5.90,5.90,2808.29,2811.61,2809.95
1763895404732,N/A,2807.950,0.000043,3.11,0.00,0.10,11.82,5.91,5.91,2806.29,2809.61,2807.95
1763895464829,N/A,2808.050,0.000044,3.12,0.00,0.10,11.89,5.94,5.94,2806.38,2809.72,2808.05
1763895524928,N/A,2808.350,0.000044,3.10,0.00,0.10,12.03,6.01,6.01,2806.66,2810.04,2808.35
1763895585030,N/A,2808.150,0.000044,2.93,0.00,0.10,12.17,6.08,6.08,2806.44,2809.86,2808.15
1763895645230,N/A,2806.250,0.000044,2.96,0.00,0.10,12.18,6.09,6.09,2804.54,2807.96,2806.25
1763895705328,N/A,2804.650,0.000044,2.99,0.00,0.10,12.19,6.09,6.09,2802.94,2806.36,2804.65
1763895765331,N/A,2807.750,0.000044,2.98,0.00,0.10,12.39,6.19,6.19,2806.01,2809.49,2807.75
1763895825332,N/A,2807.950,0.000044,2.97,0.00,0.10,12.32,6.16,6.16,2806.22,2809.68,2807.95
1763895885428,N/A,2806.850,0.000044,4.04,0.01,0.10,11.54,5.77,5.77,2805.23,2808.47,2806.85
1763895945533,N/A,2807.150,0.000044,4.03,0.01,0.10,11.61,5.80,5.80,2805.52,2808.78,2807.15
1763896005630,N/A,2809.350,0.000046,4.02,0.01,0.10,12.31,6.15,6.15,2807.62,2811.08,2809.35
1763896065728,N/A,2804.550,0.000046,3.85,0.00,0.10,12.47,6.23,6.23,2802.80,2806.30,2804.55
1763896125732,N/A,2803.950,0.000046,3.84,0.00,0.10,12.62,6.31,6.31,2802.18,2805.72,2803.95
1763896185832,N/A,2807.850,0.000047,3.97,0.00,0.10,12.74,6.37,6.37,2806.06,2809.64,2807.85
1763896246028,N/A,2805.950,0.000047,3.98,0.00,0.10,12.82,6.41,6.41,2804.15,2807.75,2805.95
1763896306028,N/A,2804.050,0.000046,3.95,0.00,0.10,12.33,6.16,6.16,2802.32,2805.78,2804.05
1763896366028,N/A,2804.850,0.000046,3.96,0.00,0.10,12.26,6.13,6.13,2803.13,2806.57,2804.85
1763896426031,N/A,2806.150,0.000046,3.93,0.00,0.10,12.40,6.20,6.20,2804.41,2807.89,2806.15
1763896486128,N/A,2806.850,0.000046,3.93,0.00,0.10,12.39,6.19,6.19,2805.11,2808.59,2806.85
1763896546128,N/A,2810.850,0.000046,3.67,0.00,0.10,12.52,6.26,6.26,2809.09,2812.61,2810.85
1763896606128,N/A,2810.050,0.000046,3.66,0.00,0.10,12.52,6.26,6.26,2808.29,2811.81,2810.05
1763896666128,N/A,2805.050,0.000045,4.07,0.00,0.10,12.12,6.06,6.06,2803.35,2806.75,2805.05
1763896726130,N/A,2807.950,0.000046,4.07,0.00,0.10,12.32,6.16,6.16,2806.22,2809.68,2807.95
1763896786135,N/A,2808.250,0.000046,4.14,0.00,0.10,12.39,6.19,6.19,2806.51,2809.99,2808.25
1763896846233,N/A,2809.450,0.000046,4.14,0.00,0.10,12.38,6.19,6.19,2807.71,2811.19,2809.45
1763896906328,N/A,2808.550,0.000045,4.14,0.00,0.10,12.17,6.08,6.08,2806.84,2810.26,2808.55
1763896966330,N/A,2808.550,0.000045,4.15,0.00,0.10,12.10,6.05,6.05,2806.85,2810.25,2808.55
1763897026530,N/A,2809.950,0.000045,4.04,0.00,0.10,12.02,6.01,6.01,2808.26,2811.64,2809.95
1763897086628,N/A,2809.150,0.000045,3.98,0.00,0.10,11.96,5.98,5.98,2807.47,2810.83,2809.15
1763897146629,N/A,2810.250,0.000045,4.24,0.00,0.10,11.74,5.87,5.87,2808.60,2811.90,2810.25
1763897206629,N/A,2813.750,0.000046,4.02,0.00,0.10,12.36,6.18,6.18,2812.01,2815.49,2813.75
1763897266629,N/A,2813.550,0.000046,8.12,0.01,0.10,11.80,5.90,5.90,2811.89,2815.21,2813.55
1763897326629,N/A,2812.050,0.000046,8.05,0.01,0.10,11.80,5.90,5.90,2810.39,2813.71,2812.05
1763897386728,N/A,2812.250,0.000047,8.49,0.01,0.10,12.08,6.04,6.04,2810.55,2813.95,2812.25
1763897446729,N/A,2812.450,0.000047,8.71,0.01,0.10,12.08,6.04,6.04,2810.75,2814.15,2812.45
1763897506731,N/A,2816.150,0.000048,8.67,0.01,0.10,12.42,6.21,6.21,2814.40,2817.90,2816.15
1763897566731,N/A,2817.250,0.000048,8.57,0.01,0.10,12.49,6.24,6.24,2815.49,2819.01,2817.25
1763897626731,N/A,2817.050,0.000048,6.37,0.01,0.10,12.70,6.35,6.35,2815.26,2818.84,2817.05
1763897686735,N/A,2817.350,0.000048,6.16,0.01,0.10,12.77,6.38,6.38,2815.55,2819.15,2817.35
1763897746827,N/A,2816.150,0.000048,6.17,0.01,0.10,12.71,6.35,6.35,2814.36,2817.94,2816.15
1763897806828,N/A,2816.250,0.000048,6.13,0.01,0.10,12.71,6.35,6.35,2814.46,2818.04,2816.25
1763897866828,N/A,2814.650,0.000048,6.15,0.01,0.10,12.79,6.39,6.39,2812.85,2816.45,2814.65
1763897926828,N/A,2814.350,0.000048,6.17,0.01,0.10,12.86,6.43,6.43,2812.54,2816.16,2814.35
1763897986829,N/A,2813.550,0.000048,6.15,0.01,0.10,12.65,6.32,6.32,2811.77,2815.33,2813.55
1763898046928,N/A,2816.050,0.000047,6.13,0.01,0.10,12.57,6.28,6.28,2814.28,2817.82,2816.05
1763898106929,N/A,2814.950,0.000047,6.12,0.01,0.10,12.57,6.28,6.28,2813.18,2816.72,2814.95
1763898167030,N/A,2815.650,0.000048,6.13,0.01,0.10,12.71,6.35,6.35,2813.86,2817.44,2815.65
1763898227132,N/A,2816.350,0.000047,6.28,0.01,0.10,12.56,6.28,6.28,2814.58,2818.12,2816.35
1763898287232,N/A,2817.250,0.000047,6.27,0.01,0.10,12.56,6.28,6.28,2815.48,2819.02,2817.25
1763898347330,N/A,2818.150,0.000047,6.35,0.01,0.10,12.56,6.28,6.28,2816.38,2819.92,2818.15
1763898407428,N/A,2817.450,0.000047,6.36,0.01,0.10,12.42,6.21,6.21,2815.70,2819.20,2817.45
1763898467428,N/A,2817.650,0.000048,6.39,0.01,0.10,12.63,6.31,6.31,2815.87,2819.43,2817.65
1763898527429,N/A,2817.550,0.000048,6.39,0.01,0.10,12.63,6.31,6.31,2815.77,2819.33,2817.55
1763898587432,N/A,2815.750,0.000049,6.03,0.01,0.10,13.14,6.57,6.57,2813.90,2817.60,2815.75
1763898647432,N/A,2813.450,0.000049,6.05,0.01,0.10,13.36,6.68,6.68,2811.57,2815.33,2813.45
1763898707436,N/A,2813.850,0.000049,6.00,0.01,0.10,13.57,6.78,6.78,2811.94,2815.76,2813.85
1763898767528,N/A,2813.050,0.000050,5.99,0.01,0.10,13.72,6.86,6.86,2811.12,2814.98,2813.05
1763898827529,N/A,2814.950,0.000050,6.00,0.01,0.10,13.92,6.96,6.96,2812.99,2816.91,2814.95
1763898887630,N/A,2814.150,0.000050,6.00,0.01,0.10,13.78,6.89,6.89,2812.21,2816.09,2814.15
1763898947730,N/A,2813.950,0.000050,5.99,0.01,0.10,13.64,6.82,6.82,2812.03,2815.87,2813.95
1763899007836,N/A,2815.450,0.000049,5.99,0.01,0.10,13.56,6.78,6.78,2813.54,2817.36,2815.45
1763899067929,N/A,2815.350,0.000049,6.00,0.01,0.10,13.49,6.74,6.74,2813.45,2817.25,2815.35
1763899128032,N/A,2814.750,0.000049,5.99,0.01,0.10,13.42,6.71,6.71,2812.86,2816.64,2814.75
1763899188131,N/A,2814.350,0.000049,6.00,0.01,0.10,13.43,6.71,6.71,2812.46,2816.24,2814.35
1763899248228,N/A,2813.850,0.000049,5.78,0.01,0.10,13.57,6.78,6.78,2811.94,2815.76,2813.85
1763899308230,N/A,2814.950,0.000049,5.55,0.00,0.10,13.57,6.78,6.78,2813.04,2816.86,2814.95
1763899368328,N/A,2814.350,0.000049,5.56,0.00,0.10,13.36,6.68,6.68,2812.47,2816.23,2814.35
1763899428329,N/A,2818.550,0.000049,5.75,0.01,0.10,13.55,6.77,6.77,2816.64,2820.46,2818.55
1763899488428,N/A,2818.8,0.000049,5.98,0.01,0.10,13.62,6.81,6.81,2816.88,2820.72,2818.80
1763899548433,N/A,2817.150,0.000050,5.74,0.01,0.10,13.91,6.95,6.95,2815.19,2819.11,2817.15
1763899608528,N/A,2818.250,0.000049,5.87,0.01,0.10,13.41,6.70,6.70,2816.36,2820.14,2818.25
1763899668528,N/A,2818.350,0.000049,6.13,0.01,0.10,13.12,6.56,6.56,2816.50,2820.20,2818.35
1763899728550,N/A,2816.850,0.000049,6.05,0.01,0.10,13.34,6.67,6.67,2814.97,2818.73,2816.85
1763899788731,N/A,2816.550,0.000048,6.19,0.01,0.10,13.06,6.53,6.53,2814.71,2818.39,2816.55
1763899848828,N/A,2818.050,0.000048,6.17,0.01,0.10,12.98,6.49,6.49,2816.22,2819.88,2818.05
1763899908828,N/A,2820.650,0.000048,6.17,0.01,0.10,12.97,6.48,6.48,2818.82,2822.48,2820.65
1763899968828,N/A,2821.550,0.000049,6.17,0.01,0.10,13.32,6.66,6.66,2819.67,2823.43,2821.55
1763900028830,N/A,2821.750,0.000049,6.16,0.01,0.10,13.25,6.62,6.62,2819.88,2823.62,2821.75
1763900088932,N/A,2826.250,0.000050,5.19,0.01,0.10,14.29,7.14,7.14,2824.23,2828.27,2826.25
1763900149032,N/A,2828.550,0.000051,5.15,0.01,0.10,14.63,7.31,7.31,2826.48,2830.62,2828.55
