timestamp_ms,datetime,market,side,price,quantity,trade_id,trade_type
1763832315189,2025-11-22 17:25:15.189 UTC,ETH-USD,buy,2755.0,0.156,1992283245382733824,TRADE
1763832319138,2025-11-22 17:25:19.138 UTC,ETH-USD,sell,2755.9,2.071,1992283261946040320,TRADE
1763832320135,2025-11-22 17:25:20.135 UTC,ETH-USD,buy,2756.0,0.010,1992283266127761408,TRADE
1763832327256,2025-11-22 17:25:27.256 UTC,ETH-USD,buy,2755.2,0.112,1992283295995400192,TRADE
1763832327256,2025-11-22 17:25:27.256 UTC,ETH-USD,buy,2755.2,1.959,1992283295995400193,TRADE
1763832330014,2025-11-22 17:25:30.014 UTC,ETH-USD,buy,2754.8,0.015,1992283307563290636,TRADE
1763832351560,2025-11-22 17:25:51.560 UTC,ETH-USD,buy,2754.8,0.010,1992283397933764609,TRADE
1763832351560,2025-11-22 17:25:51.560 UTC,ETH-USD,buy,2754.8,0.036,1992283397933764610,TRADE
1763832360910,2025-11-22 17:26:00.910 UTC,ETH-USD,buy,2755.1,0.010,1992283437150507008,TRADE
1763832376623,2025-11-22 17:26:16.623 UTC,ETH-USD,buy,2754.7,1.219,1992283503055605761,TRADE
1763832390014,2025-11-22 17:26:30.014 UTC,ETH-USD,buy,2755.1,0.015,1992283559221530635,TRADE
1763832394714,2025-11-22 17:26:34.714 UTC,ETH-USD,buy,2755.1,0.010,1992283578934759426,TRADE
1763832394714,2025-11-22 17:26:34.714 UTC,ETH-USD,buy,2755.1,0.332,1992283578934759427,TRADE
1763832394716,2025-11-22 17:26:34.716 UTC,ETH-USD,buy,2755.1,1.414,1992283578943148032,TRADE
1763832394720,2025-11-22 17:26:34.720 UTC,ETH-USD,buy,2755.1,0.089,1992283578959925249,TRADE
1763832407760,2025-11-22 17:26:47.760 UTC,ETH-USD,sell,2757.5,2.070,1992283633653649408,TRADE
1763832412579,2025-11-22 17:26:52.579 UTC,ETH-USD,sell,2757.5,0.135,1992283653866000387,TRADE
1763832412635,2025-11-22 17:26:52.635 UTC,ETH-USD,sell,2757.5,0.036,1992283654100881408,TRADE
1763832412851,2025-11-22 17:26:52.851 UTC,ETH-USD,sell,2757.5,0.036,1992283655006851073,TRADE
1763832416623,2025-11-22 17:26:56.623 UTC,ETH-USD,buy,2757.0,2.070,1992283670827765761,TRADE
1763832425463,2025-11-22 17:27:05.463 UTC,ETH-USD,buy,2757.4,0.272,1992283707905413124,TRADE
1763832425463,2025-11-22 17:27:05.463 UTC,ETH-USD,buy,2757.4,0.057,1992283707905413125,TRADE
1763832427333,2025-11-22 17:27:07.333 UTC,ETH-USD,sell,2757.3,2.000,1992283715748761600,TRADE
1763832431918,2025-11-22 17:27:11.918 UTC,ETH-USD,sell,2757.7,1.092,1992283734979645441,TRADE
1763832436874,2025-11-22 17:27:16.874 UTC,ETH-USD,buy,2757.8,0.036,1992283755766616065,TRADE
1763832436898,2025-11-22 17:27:16.898 UTC,ETH-USD,buy,2757.8,0.181,1992283755867279361,TRADE
1763832438237,2025-11-22 17:27:18.237 UTC,ETH-USD,sell,2758.1,0.112,1992283761483452416,TRADE
1763832438237,2025-11-22 17:27:18.237 UTC,ETH-USD,sell,2758.1,0.141,1992283761483452417,TRADE
1763832448610,2025-11-22 17:27:28.610 UTC,ETH-USD,sell,2757.7,0.272,1992283804990967813,TRADE
1763832450016,2025-11-22 17:27:30.016 UTC,ETH-USD,buy,2757.3,0.015,1992283810888159248,TRADE
1763832459265,2025-11-22 17:27:39.265 UTC,ETH-USD,sell,2757.2,0.514,1992283849681276931,TRADE
1763832459296,2025-11-22 17:27:39.296 UTC,ETH-USD,sell,2757.2,0.088,1992283849811300353,TRADE
1763832459305,2025-11-22 17:27:39.305 UTC,ETH-USD,sell,2757.2,0.996,1992283849849049088,TRADE
1763832459317,2025-11-22 17:27:39.317 UTC,ETH-USD,sell,2757.2,1.026,1992283849899380737,TRADE
1763832478577,2025-11-22 17:27:58.577 UTC,ETH-USD,buy,2756.8,0.829,1992283930681675776,TRADE
1763832480525,2025-11-22 17:28:00.525 UTC,ETH-USD,buy,2756.8,0.010,1992283938852179968,TRADE
1763832481986,2025-11-22 17:28:01.986 UTC,ETH-USD,buy,2756.8,0.018,1992283944980058112,TRADE
1763832482117,2025-11-22 17:28:02.117 UTC,ETH-USD,sell,2756.7,0.112,1992283945529511936,TRADE
1763832482117,2025-11-22 17:28:02.117 UTC,ETH-USD,sell,2756.7,0.360,1992283945529511937,TRADE
1763832510011,2025-11-22 17:28:30.011 UTC,ETH-USD,buy,2756.8,0.015,1992284062525427713,TRADE
1763832530854,2025-11-22 17:28:50.854 UTC,ETH-USD,sell,2756.7,0.370,1992284149947305988,TRADE
1763832547303,2025-11-22 17:29:07.303 UTC,ETH-USD,sell,2756.2,0.033,1992284218939412481,TRADE
1763832547595,2025-11-22 17:29:07.595 UTC,ETH-USD,sell,2755.0,0.109,1992284220164149248,TRADE
1763832547595,2025-11-22 17:29:07.595 UTC,ETH-USD,sell,2755.0,0.243,1992284220164149249,TRADE
1763832557096,2025-11-22 17:29:17.096 UTC,ETH-USD,sell,2755.0,1.098,1992284260014231553,TRADE
1763832570014,2025-11-22 17:29:30.014 UTC,ETH-USD,buy,2755.3,0.015,1992284314196250625,TRADE
1763832581097,2025-11-22 17:29:41.097 UTC,ETH-USD,buy,2755.3,0.010,1992284360681721856,TRADE
1763832581097,2025-11-22 17:29:41.097 UTC,ETH-USD,buy,2755.3,0.026,1992284360681721857,TRADE
1763832581104,2025-11-22 17:29:41.104 UTC,ETH-USD,buy,2755.3,2.304,1992284360711081985,TRADE
1763832581104,2025-11-22 17:29:41.104 UTC,ETH-USD,buy,2755.3,0.518,1992284360711081989,TRADE
1763832581116,2025-11-22 17:29:41.116 UTC,ETH-USD,buy,2755.3,1.030,1992284360761413634,TRADE
1763832581127,2025-11-22 17:29:41.127 UTC,ETH-USD,buy,2755.3,1.091,1992284360807550977,TRADE
1763832585336,2025-11-22 17:29:45.336 UTC,ETH-USD,buy,2755.3,0.010,1992284378461376512,TRADE
1763832630014,2025-11-22 17:30:30.014 UTC,ETH-USD,buy,2756.5,0.015,1992284565854490625,TRADE
1763832639145,2025-11-22 17:30:39.145 UTC,ETH-USD,sell,2756.4,0.036,1992284604152680448,TRADE
1763832681703,2025-11-22 17:31:21.703 UTC,ETH-USD,sell,2754.1,0.216,1992284782653870082,TRADE
1763832681703,2025-11-22 17:31:21.703 UTC,ETH-USD,sell,2753.9,0.036,1992284782653870083,TRADE
1763832681710,2025-11-22 17:31:21.710 UTC,ETH-USD,buy,2754.2,0.181,1992284782683230209,TRADE
1763832681710,2025-11-22 17:31:21.710 UTC,ETH-USD,buy,2754.2,0.189,1992284782683230210,TRADE
1763832690005,2025-11-22 17:31:30.005 UTC,ETH-USD,buy,2753.4,0.015,1992284817474981889,TRADE
1763832697897,2025-11-22 17:31:37.897 UTC,ETH-USD,buy,2753.4,0.036,1992284850576429057,TRADE
1763832711825,2025-11-22 17:31:51.825 UTC,ETH-USD,buy,2754.1,0.033,1992284908994695168,TRADE
1763832718250,2025-11-22 17:31:58.250 UTC,ETH-USD,sell,2754.5,0.170,1992284935943098368,TRADE
1763832743003,2025-11-22 17:32:23.003 UTC,ETH-USD,sell,2753.9,1.019,1992285039764705280,TRADE
1763832750012,2025-11-22 17:32:30.012 UTC,ETH-USD,buy,2753.9,0.015,1992285069162582017,TRADE
1763832757694,2025-11-22 17:32:37.694 UTC,ETH-USD,sell,2753.2,0.036,1992285101383225345,TRADE
1763832760331,2025-11-22 17:32:40.331 UTC,ETH-USD,sell,2752.9,0.036,1992285112443604993,TRADE
1763832760546,2025-11-22 17:32:40.546 UTC,ETH-USD,sell,2752.9,0.036,1992285113345380352,TRADE
1763832760757,2025-11-22 17:32:40.757 UTC,ETH-USD,sell,2752.9,0.036,1992285114230378496,TRADE
1763832760965,2025-11-22 17:32:40.965 UTC,ETH-USD,sell,2752.9,0.004,1992285115102793729,TRADE
1763832778576,2025-11-22 17:32:58.576 UTC,ETH-USD,sell,2754.1,0.411,1992285188968681472,TRADE
1763832778577,2025-11-22 17:32:58.577 UTC,ETH-USD,sell,2754.1,0.993,1992285188972875776,TRADE
1763832790070,2025-11-22 17:33:10.070 UTC,ETH-USD,sell,2753.9,0.272,1992285237178011648,TRADE
1763832790070,2025-11-22 17:33:10.070 UTC,ETH-USD,sell,2753.9,0.092,1992285237178011649,TRADE
1763832810009,2025-11-22 17:33:30.009 UTC,ETH-USD,buy,2753.2,0.015,1992285320808239116,TRADE
1763832831121,2025-11-22 17:33:51.121 UTC,ETH-USD,buy,2753.7,0.036,1992285409358385158,TRADE
1763832831335,2025-11-22 17:33:51.335 UTC,ETH-USD,buy,2753.7,0.036,1992285410255966209,TRADE
1763832840592,2025-11-22 17:34:00.592 UTC,ETH-USD,buy,2754.0,0.036,1992285449082638336,TRADE
1763832851291,2025-11-22 17:34:11.291 UTC,ETH-USD,sell,2754.6,0.200,1992285493957496837,TRADE
1763832870012,2025-11-22 17:34:30.012 UTC,ETH-USD,buy,2754.6,0.015,1992285572479062027,TRADE
1763832912745,2025-11-22 17:35:12.745 UTC,ETH-USD,sell,2752.3,0.036,1992285751714254851,TRADE
1763832912951,2025-11-22 17:35:12.951 UTC,ETH-USD,sell,2752.3,0.036,1992285752578281472,TRADE
1763832913164,2025-11-22 17:35:13.164 UTC,ETH-USD,sell,2752.3,0.036,1992285753471668224,TRADE
1763832913370,2025-11-22 17:35:13.370 UTC,ETH-USD,sell,2752.3,0.001,1992285754335694853,TRADE
1763832913998,2025-11-22 17:35:13.998 UTC,ETH-USD,buy,2751.8,1.011,1992285756969717762,TRADE
1763832913999,2025-11-22 17:35:13.999 UTC,ETH-USD,buy,2751.8,1.794,1992285756973912064,TRADE
1763832930013,2025-11-22 17:35:30.013 UTC,ETH-USD,buy,2752.8,0.015,1992285824141496322,TRADE
1763832949856,2025-11-22 17:35:49.856 UTC,ETH-USD,buy,2752.8,0.160,1992285907369070592,TRADE
1763832949856,2025-11-22 17:35:49.856 UTC,ETH-USD,buy,2752.8,0.218,1992285907369070593,TRADE
1763832949856,2025-11-22 17:35:49.856 UTC,ETH-USD,buy,2752.8,0.036,1992285907369070594,TRADE
1763832949856,2025-11-22 17:35:49.856 UTC,ETH-USD,buy,2752.8,1.535,1992285907369070595,TRADE
1763832970541,2025-11-22 17:36:10.541 UTC,ETH-USD,sell,2751.2,0.036,1992285994128248834,TRADE
1763832970556,2025-11-22 17:36:10.556 UTC,ETH-USD,sell,2751.2,0.183,1992285994191163396,TRADE
1763832970556,2025-11-22 17:36:10.556 UTC,ETH-USD,sell,2751.0,0.105,1992285994191163397,TRADE
1763832970556,2025-11-22 17:36:10.556 UTC,ETH-USD,sell,2750.9,0.870,1992285994191163398,TRADE
1763832970556,2025-11-22 17:36:10.556 UTC,ETH-USD,sell,2750.8,0.196,1992285994191163399,TRADE
1763832974639,2025-11-22 17:36:14.639 UTC,ETH-USD,sell,2749.8,1.355,1992286011316506625,TRADE
1763832976983,2025-11-22 17:36:16.983 UTC,ETH-USD,sell,2749.5,0.217,1992286021147955201,TRADE
1763832981075,2025-11-22 17:36:21.075 UTC,ETH-USD,sell,2748.6,0.203,1992286038311047169,TRADE
1763832982664,2025-11-22 17:36:22.664 UTC,ETH-USD,buy,2748.7,0.157,1992286044975796224,TRADE
1763832990009,2025-11-22 17:36:30.009 UTC,ETH-USD,buy,2749.9,0.015,1992286075782959115,TRADE
1763833008206,2025-11-22 17:36:48.206 UTC,ETH-USD,sell,2748.5,0.889,1992286152106708992,TRADE
1763833008267,2025-11-22 17:36:48.267 UTC,ETH-USD,sell,2748.5,1.031,1992286152362561537,TRADE
1763833049541,2025-11-22 17:37:29.541 UTC,ETH-USD,buy,2749.5,0.036,1992286325478264833,TRADE
1763833050008,2025-11-22 17:37:30.008 UTC,ETH-USD,buy,2749.8,0.015,1992286327437004811,TRADE
1763833050980,2025-11-22 17:37:30.980 UTC,ETH-USD,buy,2749.8,0.036,1992286331513868289,TRADE
1763833064590,2025-11-22 17:37:44.590 UTC,ETH-USD,sell,2749.9,1.949,1992286388598345728,TRADE
1763833065829,2025-11-22 17:37:45.829 UTC,ETH-USD,buy,2750.0,0.036,1992286393795088386,TRADE
1763833066042,2025-11-22 17:37:46.042 UTC,ETH-USD,buy,2750.0,0.036,1992286394688475136,TRADE
1763833066251,2025-11-22 17:37:46.251 UTC,ETH-USD,buy,2750.0,0.036,1992286395565084672,TRADE
1763833066463,2025-11-22 17:37:46.463 UTC,ETH-USD,buy,2750.0,0.036,1992286396454277120,TRADE
1763833110009,2025-11-22 17:38:30.009 UTC,ETH-USD,buy,2750.1,0.015,1992286579099439122,TRADE
1763833115286,2025-11-22 17:38:35.286 UTC,ETH-USD,sell,2750.0,2.511,1992286601232781312,TRADE
1763833127248,2025-11-22 17:38:47.248 UTC,ETH-USD,buy,2749.8,1.930,1992286651405045760,TRADE
1763833132528,2025-11-22 17:38:52.528 UTC,ETH-USD,sell,2750.0,1.930,1992286673550970880,TRADE
1763833134875,2025-11-22 17:38:54.875 UTC,ETH-USD,sell,2750.0,1.946,1992286683395002368,TRADE
1763833141014,2025-11-22 17:39:01.014 UTC,ETH-USD,buy,2750.1,0.036,1992286709143834624,TRADE
1763833154083,2025-11-22 17:39:14.083 UTC,ETH-USD,sell,2750.7,0.036,1992286763959193600,TRADE
1763833154083,2025-11-22 17:39:14.083 UTC,ETH-USD,sell,2750.7,0.669,1992286763959193601,TRADE
1763833170014,2025-11-22 17:39:30.014 UTC,ETH-USD,buy,2750.4,0.015,1992286830778650640,TRADE
1763833184731,2025-11-22 17:39:44.731 UTC,ETH-USD,buy,2750.0,0.758,1992286892506222592,TRADE
1763833184731,2025-11-22 17:39:44.731 UTC,ETH-USD,buy,2750.0,0.750,1992286892506222593,TRADE
1763833184731,2025-11-22 17:39:44.731 UTC,ETH-USD,buy,2750.0,0.406,1992286892506222594,TRADE
1763833211830,2025-11-22 17:40:11.830 UTC,ETH-USD,buy,2749.2,0.288,1992287006167666688,TRADE
1763833224608,2025-11-22 17:40:24.608 UTC,ETH-USD,sell,2750.3,0.181,1992287059762483204,TRADE
1763833224608,2025-11-22 17:40:24.608 UTC,ETH-USD,sell,2750.3,1.733,1992287059762483205,TRADE
1763833230008,2025-11-22 17:40:30.008 UTC,ETH-USD,buy,2750.5,0.015,1992287082411724816,TRADE
1763833276274,2025-11-22 17:41:16.274 UTC,ETH-USD,buy,2751.4,0.181,1992287276465393664,TRADE
1763833276274,2025-11-22 17:41:16.274 UTC,ETH-USD,buy,2751.4,0.824,1992287276465393665,TRADE
1763833290011,2025-11-22 17:41:30.011 UTC,ETH-USD,buy,2751.4,0.015,1992287334082547718,TRADE
1763833307053,2025-11-22 17:41:47.053 UTC,ETH-USD,sell,2751.2,0.036,1992287405561876483,TRADE
1763833317242,2025-11-22 17:41:57.242 UTC,ETH-USD,sell,2750.6,0.010,1992287448297639937,TRADE
1763833320101,2025-11-22 17:42:00.101 UTC,ETH-USD,buy,2750.7,0.526,1992287460289155073,TRADE
1763833320101,2025-11-22 17:42:00.101 UTC,ETH-USD,buy,2750.7,0.670,1992287460289155077,TRADE
1763833331158,2025-11-22 17:42:11.158 UTC,ETH-USD,sell,2750.1,0.036,1992287506665574402,TRADE
1763833350008,2025-11-22 17:42:30.008 UTC,ETH-USD,buy,2748.5,0.015,1992287585728204811,TRADE
1763833368783,2025-11-22 17:42:48.783 UTC,ETH-USD,sell,2748.4,1.091,1992287664476262401,TRADE
1763833371447,2025-11-22 17:42:51.447 UTC,ETH-USD,sell,2748.4,1.091,1992287675649888256,TRADE
1763833374236,2025-11-22 17:42:54.236 UTC,ETH-USD,sell,2748.4,1.091,1992287687347802112,TRADE
1763833377654,2025-11-22 17:42:57.654 UTC,ETH-USD,buy,2747.7,0.036,1992287701683933184,TRADE
1763833378951,2025-11-22 17:42:58.951 UTC,ETH-USD,sell,2747.6,1.091,1992287707123945474,TRADE
1763833381813,2025-11-22 17:43:01.813 UTC,ETH-USD,sell,2747.6,1.091,1992287719128043520,TRADE
1763833384156,2025-11-22 17:43:04.156 UTC,ETH-USD,sell,2747.6,1.091,1992287728955297793,TRADE
1763833386319,2025-11-22 17:43:06.319 UTC,ETH-USD,sell,2746.7,0.109,1992287738027577349,TRADE
1763833386319,2025-11-22 17:43:06.319 UTC,ETH-USD,sell,2746.7,0.982,1992287738027577350,TRADE
1763833388979,2025-11-22 17:43:08.979 UTC,ETH-USD,sell,2746.7,1.092,1992287749184425984,TRADE
1763833391184,2025-11-22 17:43:11.184 UTC,ETH-USD,sell,2747.3,1.092,1992287758432866308,TRADE
1763833410014,2025-11-22 17:43:30.014 UTC,ETH-USD,buy,2749.4,0.015,1992287837411610633,TRADE
1763833419782,2025-11-22 17:43:39.782 UTC,ETH-USD,sell,2749.3,3.637,1992287878381572099,TRADE
1763833423204,2025-11-22 17:43:43.204 UTC,ETH-USD,sell,2749.2,0.273,1992287892734480384,TRADE
1763833423204,2025-11-22 17:43:43.204 UTC,ETH-USD,sell,2749.2,0.159,1992287892734480385,TRADE
1763833423204,2025-11-22 17:43:43.204 UTC,ETH-USD,sell,2749.2,0.431,1992287892734480386,TRADE
1763833423204,2025-11-22 17:43:43.204 UTC,ETH-USD,sell,2749.2,2.774,1992287892734480387,TRADE
1763833427724,2025-11-22 17:43:47.724 UTC,ETH-USD,sell,2748.8,3.637,1992287911692734466,TRADE
1763833430839,2025-11-22 17:43:50.839 UTC,ETH-USD,sell,2748.8,3.637,1992287924757991424,TRADE
1763833434417,2025-11-22 17:43:54.417 UTC,ETH-USD,sell,2748.8,3.637,1992287939765211136,TRADE
1763833437753,2025-11-22 17:43:57.753 UTC,ETH-USD,sell,2748.8,3.637,1992287953757409280,TRADE
1763833442225,2025-11-22 17:44:02.225 UTC,ETH-USD,sell,2748.8,3.637,1992287972514336769,TRADE
1763833447105,2025-11-22 17:44:07.105 UTC,ETH-USD,sell,2748.8,3.637,1992287992982540288,TRADE
1763833451272,2025-11-22 17:44:11.272 UTC,ETH-USD,sell,2748.2,0.036,1992288010460205056,TRADE
1763833451272,2025-11-22 17:44:11.272 UTC,ETH-USD,sell,2748.2,0.262,1992288010460205057,TRADE
1763833451272,2025-11-22 17:44:11.272 UTC,ETH-USD,sell,2748.2,3.340,1992288010460205058,TRADE
1763833453818,2025-11-22 17:44:13.818 UTC,ETH-USD,buy,2749.1,0.605,1992288021138903041,TRADE
1763833453819,2025-11-22 17:44:13.819 UTC,ETH-USD,buy,2749.1,1.684,1992288021143097345,TRADE
1763833453849,2025-11-22 17:44:13.849 UTC,ETH-USD,buy,2749.1,4.069,1992288021268926465,TRADE
1763833453850,2025-11-22 17:44:13.850 UTC,ETH-USD,buy,2749.1,1.335,1992288021273120768,TRADE
1763833458931,2025-11-22 17:44:18.931 UTC,ETH-USD,sell,2749.4,0.112,1992288042584379392,TRADE
1763833458931,2025-11-22 17:44:18.931 UTC,ETH-USD,sell,2749.4,3.525,1992288042584379393,TRADE
1763833463130,2025-11-22 17:44:23.130 UTC,ETH-USD,sell,2749.4,3.637,1992288060196261888,TRADE
1763833466686,2025-11-22 17:44:26.686 UTC,ETH-USD,sell,2749.4,3.637,1992288075111206916,TRADE
1763833470015,2025-11-22 17:44:30.015 UTC,ETH-USD,buy,2749.5,0.015,1992288089074044934,TRADE
1763833473417,2025-11-22 17:44:33.417 UTC,ETH-USD,buy,2749.5,0.100,1992288103343067136,TRADE
1763833477800,2025-11-22 17:44:37.800 UTC,ETH-USD,sell,2749.1,3.637,1992288121726701568,TRADE
1763833478489,2025-11-22 17:44:38.489 UTC,ETH-USD,sell,2749.1,1.370,1992288124616577024,TRADE
1763833491796,2025-11-22 17:44:51.796 UTC,ETH-USD,sell,2749.1,3.637,1992288180430180353,TRADE
1763833496170,2025-11-22 17:44:56.170 UTC,ETH-USD,sell,2749.1,3.637,1992288198776066049,TRADE
1763833498248,2025-11-22 17:44:58.248 UTC,ETH-USD,sell,2749.1,0.182,1992288207491829760,TRADE
1763833498652,2025-11-22 17:44:58.652 UTC,ETH-USD,sell,2749.1,0.084,1992288209186328576,TRADE
1763833500792,2025-11-22 17:45:00.792 UTC,ETH-USD,sell,2748.6,0.036,1992288218162139137,TRADE
1763833500792,2025-11-22 17:45:00.792 UTC,ETH-USD,sell,2748.6,3.602,1992288218162139138,TRADE
1763833504283,2025-11-22 17:45:04.283 UTC,ETH-USD,sell,2748.6,3.638,1992288232804454400,TRADE
1763833507693,2025-11-22 17:45:07.693 UTC,ETH-USD,sell,2748.4,3.638,1992288247107031040,TRADE
1763833511401,2025-11-22 17:45:11.401 UTC,ETH-USD,sell,2748.4,3.638,1992288262659510272,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2748.0,0.010,1992288291071725570,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2747.9,0.265,1992288291071725571,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2747.9,0.010,1992288291071725572,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2747.8,0.211,1992288291071725573,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2747.7,0.849,1992288291071725574,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2747.7,1.660,1992288291071725575,TRADE
1763833518175,2025-11-22 17:45:18.175 UTC,ETH-USD,sell,2747.7,0.633,1992288291071725576,TRADE
1763833524871,2025-11-22 17:45:24.871 UTC,ETH-USD,sell,2747.6,0.181,1992288319156785154,TRADE
1763833524871,2025-11-22 17:45:24.871 UTC,ETH-USD,sell,2747.6,3.458,1992288319156785155,TRADE
1763833530008,2025-11-22 17:45:30.008 UTC,ETH-USD,buy,2746.9,0.015,1992288340702924801,TRADE
1763833535247,2025-11-22 17:45:35.247 UTC,ETH-USD,buy,2746.9,0.036,1992288362676883457,TRADE
1763833535390,2025-11-22 17:45:35.390 UTC,ETH-USD,buy,2746.9,0.036,1992288363276668928,TRADE
1763833535394,2025-11-22 17:45:35.394 UTC,ETH-USD,buy,2746.9,0.249,1992288363293446144,TRADE
1763833535395,2025-11-22 17:45:35.395 UTC,ETH-USD,buy,2746.9,0.409,1992288363297640448,TRADE
1763833535603,2025-11-22 17:45:35.603 UTC,ETH-USD,buy,2746.9,0.036,1992288364170055680,TRADE
1763833535629,2025-11-22 17:45:35.629 UTC,ETH-USD,buy,2746.9,0.363,1992288364279107585,TRADE
1763833551085,2025-11-22 17:45:51.085 UTC,ETH-USD,sell,2747.1,3.228,1992288429106270208,TRADE
1763833553149,2025-11-22 17:45:53.149 UTC,ETH-USD,buy,2747.2,0.364,1992288437763313664,TRADE
1763833560228,2025-11-22 17:46:00.228 UTC,ETH-USD,sell,2747.1,0.157,1992288467454791681,TRADE
1763833560228,2025-11-22 17:46:00.228 UTC,ETH-USD,sell,2747.1,0.036,1992288467454791682,TRADE
1763833561196,2025-11-22 17:46:01.196 UTC,ETH-USD,sell,2746.9,1.044,1992288471514877954,TRADE
1763833562618,2025-11-22 17:46:02.618 UTC,ETH-USD,sell,2746.9,0.078,1992288477479178240,TRADE
1763833563067,2025-11-22 17:46:03.067 UTC,ETH-USD,sell,2746.9,0.394,1992288479362420736,TRADE
1763833563443,2025-11-22 17:46:03.443 UTC,ETH-USD,sell,2746.9,0.164,1992288480939479043,TRADE
1763833563462,2025-11-22 17:46:03.462 UTC,ETH-USD,sell,2746.9,0.036,1992288481019170817,TRADE
1763833563472,2025-11-22 17:46:03.472 UTC,ETH-USD,sell,2746.9,1.051,1992288481061113863,TRADE
1763833563686,2025-11-22 17:46:03.686 UTC,ETH-USD,sell,2746.9,0.036,1992288481958694914,TRADE
1763833563821,2025-11-22 17:46:03.821 UTC,ETH-USD,sell,2746.9,0.368,1992288482524925961,TRADE
1763833563897,2025-11-22 17:46:03.897 UTC,ETH-USD,sell,2746.9,1.006,1992288482843693057,TRADE
1763833563906,2025-11-22 17:46:03.906 UTC,ETH-USD,sell,2746.9,0.036,1992288482881441793,TRADE
1763833563960,2025-11-22 17:46:03.960 UTC,ETH-USD,sell,2746.9,0.138,1992288483107934209,TRADE
1763833563980,2025-11-22 17:46:03.980 UTC,ETH-USD,sell,2746.9,0.219,1992288483191820288,TRADE
1763833563985,2025-11-22 17:46:03.985 UTC,ETH-USD,sell,2746.9,0.416,1992288483212791809,TRADE
1763833563986,2025-11-22 17:46:03.986 UTC,ETH-USD,sell,2746.9,0.014,1992288483216986114,TRADE
1763833572830,2025-11-22 17:46:12.830 UTC,ETH-USD,buy,2745.3,1.313,1992288520311410688,TRADE
1763833572830,2025-11-22 17:46:12.830 UTC,ETH-USD,buy,2745.3,1.110,1992288520311410692,TRADE
1763833573661,2025-11-22 17:46:13.661 UTC,ETH-USD,buy,2745.3,0.036,1992288523796877313,TRADE
1763833573730,2025-11-22 17:46:13.730 UTC,ETH-USD,buy,2745.3,0.502,1992288524086284289,TRADE
1763833573875,2025-11-22 17:46:13.875 UTC,ETH-USD,buy,2745.3,0.036,1992288524694458369,TRADE
1763833577102,2025-11-22 17:46:17.102 UTC,ETH-USD,buy,2746.5,0.696,1992288538229477376,TRADE
1763833582556,2025-11-22 17:46:22.556 UTC,ETH-USD,buy,2747.1,0.364,1992288561105211392,TRADE
1763833582596,2025-11-22 17:46:22.596 UTC,ETH-USD,buy,2747.1,0.036,1992288561272983552,TRADE
1763833582813,2025-11-22 17:46:22.813 UTC,ETH-USD,buy,2747.1,0.036,1992288562183147520,TRADE
1763833583023,2025-11-22 17:46:23.023 UTC,ETH-USD,buy,2747.1,0.036,1992288563063951361,TRADE
1763833590011,2025-11-22 17:46:30.011 UTC,ETH-USD,buy,2747.1,0.015,1992288592373747714,TRADE
1763833612777,2025-11-22 17:46:52.777 UTC,ETH-USD,buy,2748.6,0.036,1992288687861272576,TRADE
1763833612777,2025-11-22 17:46:52.777 UTC,ETH-USD,buy,2748.6,5.126,1992288687861272577,TRADE
1763833636247,2025-11-22 17:47:16.247 UTC,ETH-USD,buy,2748.3,0.364,1992288786301587456,TRADE
1763833642697,2025-11-22 17:47:22.697 UTC,ETH-USD,buy,2748.3,0.036,1992288813354848257,TRADE
1763833642701,2025-11-22 17:47:22.701 UTC,ETH-USD,buy,2748.3,4.289,1992288813371625472,TRADE
1763833642710,2025-11-22 17:47:22.710 UTC,ETH-USD,buy,2748.3,0.158,1992288813409374208,TRADE
1763833642744,2025-11-22 17:47:22.744 UTC,ETH-USD,buy,2748.3,0.142,1992288813551980544,TRADE
1763833642912,2025-11-22 17:47:22.912 UTC,ETH-USD,buy,2748.3,0.036,1992288814256623618,TRADE
1763833643126,2025-11-22 17:47:23.126 UTC,ETH-USD,buy,2748.3,0.036,1992288815154204672,TRADE
1763833643337,2025-11-22 17:47:23.337 UTC,ETH-USD,buy,2748.3,0.036,1992288816039202816,TRADE
1763833650009,2025-11-22 17:47:30.009 UTC,ETH-USD,buy,2748.8,0.015,1992288844023599105,TRADE
1763833663935,2025-11-22 17:47:43.935 UTC,ETH-USD,sell,2748.7,0.036,1992288902433476608,TRADE
1763833663938,2025-11-22 17:47:43.938 UTC,ETH-USD,sell,2748.7,0.073,1992288902446059521,TRADE
1763833664825,2025-11-22 17:47:44.825 UTC,ETH-USD,sell,2748.7,0.036,1992288906166407169,TRADE
1763833674536,2025-11-22 17:47:54.536 UTC,ETH-USD,sell,2747.6,0.036,1992288946897293315,TRADE
1763833675227,2025-11-22 17:47:55.227 UTC,ETH-USD,sell,2747.5,0.036,1992288949795557378,TRADE
1763833680322,2025-11-22 17:48:00.322 UTC,ETH-USD,sell,2747.0,0.036,1992288971165536257,TRADE
